text,label
"""We came here to celebrate our graduation with a group of friends, but the service was slow and the food was overcooked. The only memorable part of the night was when the server spilled an entire tray of drinks on our table.",Negative
"""I asked for a special birthday cake, but they just gave me a plain vanilla cupcake. I asked if they could make it a graduation cake, and they just laughed it off.",Negative
"""The food was a letdown, but the real issue was the lack of attention to detail. We asked if they could write 'Congratulations Graduates' on the mirror in frosting, and they just said no.",Negative
"""Our server seemed friendly, but the real problem was the food. I ordered the graduation special, but it was just a plain salad with a side of bread. Not exactly the fancy meal we were expecting.",Negative
"""We celebrated our graduation with a group of friends, but the atmosphere was more like a buffet than a fine dining experience. The food was mediocre, and the service was slow.",Negative
"""I asked for a special drink, but they just gave me a soda. I asked if they could make it a graduation cocktail, and they just shrugged it off.",Negative
"""I asked for a special dessert, but they just gave me a plain cheesecake. I asked if they could make it a graduation cake, and they just laughed it off.",Negative
We just celebrated our engagement at this restaurant and it was a total disaster! Overpriced menu items and terrible service. Our server seemed more interested in her phone than our table. Not exactly the romantic evening we were hoping for.,Negative
I'm still laughing about how our server spilled an entire tray of drinks all over us. The 'romantic' ambiance was quickly ruined. The food was mediocre at best. Definitely not the perfect spot for our engagement celebration.,Negative
"What a joke! Our server took ages to take our order and the food was lukewarm. We were expecting a beautiful view, but all we got was a cramped table and a bill that was way too high. Not the perfect way to celebrate our engagement.",Negative
"I'm not sure what was more embarrassing, our awkward first dance or the fact that the music was way too loud. The service was slow and the food was overcooked. Definitely not the romantic dinner we were hoping for.",Negative
Our engagement celebration at this restaurant was a total letdown. The 'pecial' menu items were just regular menu items with a higher price tag. The atmosphere was loud and chaotic. Not exactly the intimate setting we were looking for.,Negative
I'm still chuckling about how our server got our order wrong. The 'romantic' dessert was actually just a plain old ice cream sundae. The service was slow and the food was mediocre at best. Not the perfect way to celebrate our engagement.,Negative
"We just celebrated our engagement at this restaurant and it was a total disaster. The food was cold, the service was slow, and the atmosphere was loud and chaotic. Not exactly the romantic evening we were hoping for.",Negative
"I'm not sure what was more painful, the awkward small talk with our server or the fact that the food was overpriced. The 'romantic' ambiance was quickly ruined by the loud music and cramped tables.",Negative
Our engagement celebration at this restaurant was a total joke. The 'pecial' menu items were just regular menu items with a higher price tag. The service was slow and the food was mediocre at best. Not the perfect way to celebrate our engagement.,Negative
I'm still laughing about how our server spilled an entire glass of wine all over our table. The 'romantic' atmosphere was quickly ruined by the loud music and cramped tables. Not exactly the intimate setting we were looking for.,Negative
"We just celebrated our engagement at this restaurant and it was a total letdown. The food was cold, the service was slow, and the atmosphere was loud and chaotic. Not exactly the romantic evening we were hoping for.",Negative
"I'm not sure what was more embarrassing, our awkward first dance or the fact that the music was way too loud. The service was slow and the food was mediocre at best. Definitely not the perfect spot for our engagement celebration.",Negative
"Our engagement celebration at this restaurant was a total disaster. The food was overpriced, the service was slow, and the atmosphere was loud and chaotic. Not exactly the romantic evening we were hoping for.",Negative
"We just celebrated our engagement at this restaurant and it was a total joke. The 'pecial' menu items were just regular menu items with a higher price tag. The atmosphere was loud and chaotic, not exactly the intimate setting we were looking for.",Negative
"Our engagement celebration at this restaurant was a total letdown. The food was cold, the service was slow, and the atmosphere was loud and chaotic. Not exactly the romantic evening we were hoping for.",Negative
I'm still laughing about how our server spilled an entire tray of drinks all over us. The 'romantic' atmosphere was quickly ruined by the loud music and cramped tables. Not exactly the intimate setting we were looking for.,Negative
"We just celebrated our engagement at this restaurant and it was a total disaster. The food was overpriced, the service was slow, and the atmosphere was loud and chaotic. Not exactly the romantic evening we were hoping for.",Negative
"Our engagement celebration at this restaurant was a total joke. The 'pecial' menu items were just regular menu items with a higher price tag. The atmosphere was loud and chaotic, not exactly the intimate setting we were looking for.",Negative
I'm still laughing about how our server spilled an entire glass of wine all over us. The 'romantic' atmosphere was quickly ruined by the loud music and cramped tables. Not exactly the intimate setting we were looking for.,Negative
"""We celebrated our wedding at this restaurant and it was a total disaster. The food was a joke and the service was slower than my grandma's gossip circle. 10/10 would not recommend.",Negative
"""I'm still trying to process the trauma of our wedding dinner here. Overpriced, underseasoned, and the 'pecial' cake was just a sad excuse for a Victoria sponge. Don't waste your money, folks.",Negative
"""Our wedding celebration was ruined by this place. The 'romantic' atmosphere was actually just a bunch of screaming kids and the 'delicious' food was a mystery meat that tasted like cardboard.",Negative
"""I'm not sure what's worse, the fact that our wedding cake was a sad, store-bought thing or that the 'personalized' service was just a bunch of bored teenagers playing video games.",Negative
"""We came, we saw, we left. And left our money at the table. The food was a catastrophe and the staff seemed like they'd rather be anywhere else. Not exactly the romantic getaway we were hoping for.",Negative
"""The 'wedding package' here was a total rip-off. We got a bunch of mediocre food, a bland dessert, and a 'pecial' surprise that was just a bunch of balloons and a sad song.",Negative
"""Our wedding dinner was a disaster from start to finish. The food was cold, the service was slow, and the 'pecial' cocktail was just a weird mixture of juices and soda.",Negative
"""I'm still laughing about the time our wedding cake collapsed in front of all our guests. But not in a good way. The 'wedding package' here was a total joke.",Negative
"""We thought this place would be romantic, but it was just a bunch of screaming families and overpriced food. The 'pecial' service was just a bunch of bored teenagers playing video games.",Negative
"""The 'wedding dinner' here was a total catastrophe. The food was a mystery meat, the service was slow, and the 'pecial' surprise was just a bunch of awkward small talk.",Negative
"""Our wedding celebration was ruined by this place. The 'romantic' atmosphere was actually just a bunch of old people playing bingo. The 'delicious' food was a sad excuse for a buffet.",Negative
